source_id,relation,target_id
u26703365,following,u807095
u48511236,following,u204061525
u22429979,following,u369788077
u228474571,following,u240760644
u29458079,following,u69773058
u130496027,following,u14384907
u4041824789,following,u18166778
u102594136,following,u500205167
u2922928743,following,u1182346921920348161
u2577886615,following,u617602505
u4763858353,following,u18302204
u3948308435,following,u1055907624
u369788077,following,u21252618
u2922928743,following,u14834340
u970716252179136514,following,u16256269
u43963249,following,u14984637
u820354372827758592,following,u20245775
u229125893,following,u81186186
u19682187,following,u26356989
u17004618,following,u1323214644
u19539716,following,u47285504
u14834340,following,u14348157
u970716252179136514,following,u975200486
u626131422,following,u4207961
u130496027,following,u25203361
u14511951,following,u807975026
u762024240,followers,u466183294
u28785486,following,u19778050
u15976697,following,u43257803
u931681289614385158,following,u48459553
u18686907,following,u31127446
u71294756,following,u246500501
u970716252179136514,following,u17004618
u19539716,following,u816869611480186880
u19539716,following,u810590628727914496
u15675138,following,u19333719
u28657802,following,u21059255
u30364057,following,u432895323
u2591320394,following,u17770086
u11347122,following,u16815644
u100588178,following,u241201438
u357606935,following,u810590628727914496
u63614947,following,u108617810
u17866318,following,u244655353
u4765364386,following,u3005733012
u21862217,following,u2400284491
u16076032,following,u63082578
u592730371,following,u1031747223569227776
u626131422,following,u357606935
u21862217,following,u324169263
u16012783,following,u11856892
u873534859259650048,following,u1652541
u26792275,following,u17839398
u369788077,following,u237403203
u387900968,following,u7860902
u807095,following,u123327472
u820354372827758592,following,u7651862
u34713362,following,u216881337
u970716252179136514,following,u199325935
u961231092,following,u2366113867
u43963249,following,u15922214
u30354991,following,u15324851
u245424983,following,u15907183
u130496027,following,u48797538
u2427885031,following,u102179167
u55334133,following,u17836882
u216881337,following,u23022687
u55334133,following,u238259855
u21201150,following,u25235151
u784890784273215488,following,u234014087
u30354991,following,u97474887
u626131422,following,u1652541
u110326494,following,u334385278
u521747968,following,u1087380412089987077
u16076032,following,u1094762324097822720
u20402945,following,u103087049
u110326494,following,u40353407
u43300047,following,u145711196
u1243560408025198593,following,u841489249157468161
u228474571,following,u305818748
u100588178,following,u1917731
u19539716,following,u21789463
u762024240,following,u47739450
u369788077,following,u19268706
u3187616987,following,u119758810
u14834340,following,u398271367
u14772775,following,u28049266
u15458694,following,u17454769
u21201150,following,u3093242123
u762024240,following,u319901933
u65375759,following,u252608121
u784890784273215488,following,u33989747
u22429979,following,u1121418042297278464
u15764644,following,u193732179
u110326494,following,u152361174
u34713362,following,u161801527
u783792992,following,u43910797
u32774989,following,u18103148
u100588178,following,u1591400760
u228474571,following,u851211
u134758540,following,u5402612
u14834340,following,u282545479
u19682187,following,u181374332
u818282957618216960,following,u978265628426432512
u592730371,following,u1326005070
u26792275,following,u31114386
u28785486,following,u15651634
u133663801,following,u3108351
u14834340,following,u18949452
u1243560408025198593,following,u14511951
u818282957618216960,following,u467823431
u15675138,following,u1499145156
u784890784273215488,following,u953924228306305024
u30378270,following,u197080008
u245424983,following,u771152516
u617602505,following,u21803333
u20479813,following,u15458694
u818282957618216960,following,u131926473
u14642495,following,u117290181
u55334133,following,u37190669
u15458694,following,u23908154
u818282957618216960,following,u282545479
u592730371,following,u701825647
u4765364386,following,u1214912699311837184
u39511166,following,u21114659
u108977933,following,u30354991
u1716121,following,u60739511
u4303298356,following,u4898091
u16012783,following,u2097571
u21201150,following,u19417492
u26792275,following,u50446226
u15675138,following,u2962868158
u970716252179136514,following,u11744152
u208155240,following,u358545917
u592730371,following,u18029328
u14834340,following,u27075032
u592730371,following,u58348452
u2591320394,following,u21419504
u19539716,following,u74508260
u18831926,following,u7864222
u521747968,following,u39155029
u43300047,following,u1323214644
u34713362,following,u822215673812119553
u208155240,following,u16815644
u2922928743,followers,u1079429091546316800
u28657802,following,u15650636
u70435999,following,u1084586335585865728
u521747968,following,u23627469
u34868965,following,u14075928
u43300047,following,u21059255
u208155240,following,u82447359
u205392468,following,u2434051392
u2922928743,following,u2568461
u18686907,following,u59331128
u2577886615,following,u27000730
u228474571,following,u20973388
u1044241,following,u15473574
u931681289614385158,following,u52544275
u1055907624,following,u19914257
u245424983,following,u4228842440
u15764644,following,u16789970
u30364057,following,u242555999
u71294756,following,u467823431
u15458694,following,u44513878
u16076032,following,u14413466
u100588178,following,u16190898
u18686907,following,u16467567
u102594136,following,u50011708
u30378270,following,u67728650
u373157754,following,u20783
u28657802,followers,u1006165181871910912
u63614947,following,u11347122
u755835576,following,u57792214
u1044241,following,u17175213
u14772775,following,u2427885031
u2427885031,followers,u4218742998
u19778050,following,u48038024
u28657802,following,u18018355
u30364057,following,u50669520
u208155240,following,u816298918468259841
u216881337,following,u16076032
u15976697,following,u65159946
u387900968,following,u7651862
u722528529716383744,following,u18851248
u18686907,following,u17877451
u19682187,following,u252643801
u1243560408025198593,following,u1080188052365029376
u100588178,following,u15164565
u30354991,following,u4265721
u567192377,following,u813286
u63614947,following,u25896607
u2922928743,following,u774407512598704128
u216881337,following,u2990729241
u21114659,following,u130496027
u783792992,following,u14247236
u4041824789,following,u17454769
u42606652,following,u60937837
u2434191967,following,u7587032
u16076032,following,u2786053933
u30364057,following,u65045121
u21862217,following,u17839398
u29458079,following,u14173315
u43300047,following,u258900199
u1081222837459996672,following,u15837659
u820354372827758592,following,u125453969
u245424983,following,u28162211
u110326494,following,u593289567
u25203361,following,u270132611
u43300047,following,u2400284491
u626131422,following,u40711129
u16012783,following,u235217829
u22429979,following,u15952856
u784890784273215488,following,u15554922
u100588178,followers,u3192624796
u19539716,following,u1134059457191776257
u1243560408025198593,following,u15458694
u592730371,following,u15976697
u1044241,followers,u50943008
u150151712,following,u59215690
u30364057,following,u222622640
u228474571,following,u109579534
u228474571,following,u16930125
u2922928743,following,u23394667
u18831926,following,u1113190257195913216
u158414847,following,u14345062
u1243560408025198593,following,u997682274
u1243560408025198593,following,u19333719
u22429979,following,u18533219
u14834340,following,u130557513
u961231092,following,u303434772
u22429979,following,u57048551
u22429979,following,u33136420
u14834340,following,u15766082
u784890784273215488,following,u242555999
u784890784273215488,following,u66213051
u784890784273215488,following,u97082147
u2545759886,following,u299273962
u208155240,following,u29465136
u228474571,following,u27715051
u722528529716383744,following,u1397501864
u14834340,following,u1020058453
u43963184,following,u19095849
u459767319,following,u16170253
u521747968,following,u281877818
u55334133,following,u110326494
u130496027,following,u571297251
u38647512,following,u380648579
u55334133,following,u340418291
u130496027,following,u1323730225067339784
u20479813,following,u158414847
u132346487,following,u481397009
u43963249,following,u192955168
u26792275,following,u58504135
u208155240,following,u38271276
u626131422,following,u3435192275
u1243560408025198593,following,u1244795359097958401
u48511236,following,u19186003
u43963249,following,u16815644
u19682187,following,u17243913
u108977933,following,u4207961
u30364057,following,u84653850
u134758540,following,u1339835893
u1630896181,following,u30364057
u24291371,following,u747064131166044160
u70435999,following,u813286
u1967275506,following,u45586617
u133663801,following,u19976004
u16076032,following,u134360868
u521747968,following,u2400284491
u48511236,following,u25702314
u28657802,following,u49698134
u521747968,following,u1433356862
u144090338,following,u27741349
u30378270,following,u1102327962
u784890784273215488,following,u222185665
u100588178,following,u55060090
u14293310,following,u612473
u11347122,following,u14552725
u2545759886,following,u19055698
u16012783,following,u2884771
